map_id	positions	path	name	passive_ids	special_objects	object_classes	dungeons	known_dungeon_53
58718	4	map/ShallowKeep/ShallowKeep2.map	PVP无名	[802 805 811 812 826]	object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=600 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=6/scripted=0/other=0	dungeon=31 maze=0 (1,1) spec:map; dungeon=31(ownership)	false
58719	4	map/ShallowKeep/ShallowKeep3.map	PVP无名	[805 811 812 814 816]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=6/scripted=0/other=0	dungeon=31 maze=0 (1,2) spec:map; dungeon=31(ownership)	false
58720	4	map/ShallowKeep/ShallowKeep4.map	PVP无名	[805 811 813 816 15336]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=5/scripted=1/other=0	dungeon=31 maze=0 (1,3) spec:map; dungeon=31(ownership)	false
58722	4	map/ShallowKeep/ShallowKeep6.map	PVP无名	[805 811 814 816]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=5/scripted=0/other=0	dungeon=31 maze=0 (3,2) spec:map; dungeon=31(ownership)	false
58723	4	map/ShallowKeep/ShallowKeep7.map	PVP无名	[805 811 812 813 814 816]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=7/scripted=0/other=0	dungeon=31 maze=0 (2,1) spec:map; dungeon=31(ownership)	false
58724	4	map/ShallowKeep/ShallowKeep8.map	PVP无名	[804 811 812 813 814 816]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=404 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=7/scripted=0/other=0	dungeon=31 maze=0 (2,0) spec:map; dungeon=31(ownership)	false
58725	4	map/ShallowKeep/ShallowKeep9.map	PVP无名	[805 816 15336]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=3/scripted=1/other=0	dungeon=31 maze=0 (3,1) spec:map; dungeon=31(ownership)	false
58726	4	map/ShallowKeep/ShallowKeep10.map	PVP无名	[804 813 816]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=404 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=4/scripted=0/other=0	dungeon=31 maze=0 (4,1) spec:boss; dungeon=31(ownership)	false
58727	4	map/MarpissaLair/MarpissaLair1.map	PVP无名	[109006924 109006930]	object=109006930 -> monster=403 level=41 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj	presentation=0/declared=0/scripted=2/other=0	dungeon=32 maze=0 (0,0) spec:map; dungeon=32(ownership)	false
58729	4	map/MarpissaLair/MarpissaLair3.map	PVP无名	[823 109006933]	object=109006930 -> monster=403 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj; object=109006930 -> monster=403 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj	presentation=0/declared=1/scripted=2/other=0	dungeon=32 maze=0 (2,0) spec:map; dungeon=32(ownership)	false
58730	4	map/MarpissaLair/MarpissaLair4.map	PVP无名	[821 822 15336 109006924]	object=109006930 -> monster=403 level=41 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj; object=109006930 -> monster=403 level=41 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj	presentation=0/declared=2/scripted=3/other=0	dungeon=32 maze=0 (3,0) spec:map; dungeon=32(ownership)	false
58735	4	map/MarpissaLair/MarpissaLair9.map	PVP无名	[822 823 15336 109006752 109006924 109006927 109007006]	object=109006930 -> monster=420 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj; object=109006930 -> monster=420 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj; object=109006930 -> monster=420 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj	presentation=0/declared=3/scripted=5/other=0	dungeon=32 maze=0 (3,2) spec:map; dungeon=32(ownership)	false
58736	4	map/MarpissaLair/MarpissaLair10.map	PVP无名	[109006752 109006924 109006927 109007006]	object=109006930 -> monster=420 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj; object=109006930 -> monster=420 level=42 ref=ActionObject/Map/Cataclysm/Alflaylah/MarpissaLair/Coffin/SC_Coffin.obj	presentation=0/declared=1/scripted=4/other=0	dungeon=32 maze=0 (4,2) spec:boss; dungeon=32(ownership)	false
58824	4	map/DarkelfCemetary/DarkelfCemetary5.map	PVP无名	[15336 109000576 109000581 109000583]	object=109000579 -> monster=1000 level=44 ref=ActionObject/Map/Cataclysm/Alflaylah/DarkelfCemetary/Coffin/DC_Coffin.obj; object=109000579 -> monster=1000 level=44 ref=ActionObject/Map/Cataclysm/Alflaylah/DarkelfCemetary/Coffin/DC_Coffin.obj; object=109000579 -> monster=1000 level=44 ref=ActionObject/Map/Cataclysm/Alflaylah/DarkelfCemetary/Coffin/DC_Coffin.obj; object=109000579 -> monster=1000 level=44 ref=ActionObject/Map/Cataclysm/Alflaylah/DarkelfCemetary/Coffin/DC_Coffin.obj; object=109000579 -> monster=1000 level=44 ref=ActionObject/Map/Cataclysm/Alflaylah/DarkelfCemetary/Coffin/DC_Coffin.obj; object=109000579 -> monster=1000 level=44 ref=ActionObject/Map/Cataclysm/Alflaylah/DarkelfCemetary/Coffin/DC_Coffin.obj	presentation=0/declared=0/scripted=5/other=0	dungeon=35 maze=0 (1,0) spec:map; dungeon=35(ownership)	false
58825	4	map/DarkelfCemetary/DarkelfCemetary6.map	PVP无名	[843 15336 109000572 109000574 109000576 109000577 109000579 109000581 109000583 109000588]	object=815 -> monster=1000 level=44 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=2/scripted=9/other=0	dungeon=35 maze=0 (2,0) spec:map; dungeon=35(ownership)	false
58832	4	map/MagmaCave/MagmaCave4.map	PVP无名	[1056 15336 109006928]	object=109006931 -> monster=408 level=46 ref=ActionObject/Map/Cataclysm/Alflaylah/lava_cave/Coffin/LC_Coffin.obj; object=109006931 -> monster=408 level=46 ref=ActionObject/Map/Cataclysm/Alflaylah/lava_cave/Coffin/LC_Coffin.obj	presentation=0/declared=1/scripted=3/other=0	dungeon=34 maze=0 (1,2) spec:map; dungeon=34(ownership)	false
58833	4	map/MagmaCave/MagmaCave5.map	PVP无名	[737 831 1056]	object=830 -> monster=408 level=46 ref=MapObject/BreakableObject/MagmaCoffin.obj	presentation=0/declared=4/scripted=0/other=0	dungeon=34 maze=0 (2,1) spec:map; dungeon=34(ownership)	false
58835	4	map/MagmaCave/MagmaCave7.map	PVP无名	[736 737 831 1056]	object=830 -> monster=404 level=45 ref=MapObject/BreakableObject/MagmaCoffin.obj	presentation=0/declared=5/scripted=0/other=0	dungeon=34 maze=0 (2,2) spec:map; dungeon=34(ownership)	false
58837	4	map/MagmaCave/MagmaCave9.map	PVP无名	[15336]	object=109006931 -> monster=601 level=46 ref=ActionObject/Map/Cataclysm/Alflaylah/lava_cave/Coffin/LC_Coffin.obj	presentation=0/declared=0/scripted=2/other=0	dungeon=34 maze=0 (3,2) spec:map; dungeon=34(ownership)	false
58914	4	map/BloodButterfly/BloodButterfly1.map	PVP无名	[10014]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=0/scripted=3/other=0	dungeon=52 maze=0 (0,3) spec:map; dungeon=52(ownership)	false
76350	4	map/Cataclysm/Northmyre/04_Bloodfly/3349_76350.map	PVP无名	[10014 10016 10018 15336 85136 109002770]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=2/scripted=6/other=0	dungeon=52 maze=8 (4,3) spec:map; dungeon=52(ownership)	false
76362	4	map/Cataclysm/Northmyre/04_Bloodfly/3350_76362.map	PVP无名	[8732 10016 10017 10018 10019 85202 109002770]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj; object=8939 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj; object=8939 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=4/scripted=5/other=0	dungeon=52 maze=9 (2,0) spec:map; dungeon=52(ownership)	false
76364	4	map/Cataclysm/Northmyre/04_Bloodfly/3350_76364.map	PVP无名	[8919 10016 10017 109002770]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=2/scripted=4/other=0	dungeon=52 maze=9 (1,1) spec:map; dungeon=52(ownership)	false
76374	4	map/Cataclysm/Northmyre/04_Bloodfly/3351_76374.map	PVP无名	[8732 10016 10017 10018 10019 85202 109002770]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj; object=8939 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj; object=8939 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=4/scripted=5/other=0	dungeon=52 maze=10 (3,1) spec:map; dungeon=52(ownership)	false
76376	4	map/Cataclysm/Northmyre/04_Bloodfly/3351_76376.map	PVP无名	[8919 10016 10017 15336 109002770]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=2/scripted=5/other=0	dungeon=52 maze=10 (5,1) spec:map; dungeon=52(ownership)	false
76384	4	map/Cataclysm/Northmyre/05_Town_of_doubt/3352_76384.map	PVP无名	[1111 1113 15336]	object=1112 -> monster=56716 level=49 ref=MapObject/Obstacle/ElevatorSummon.obj	presentation=3/declared=0/scripted=1/other=0	dungeon=53 maze=2 (1,2) spec:layered; dungeon=53(ownership)	true
76392	4	map/Cataclysm/Northmyre/05_Town_of_doubt/3353_76392.map	PVP无名	[10222 10225 10229 10230]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=3/scripted=2/other=0	dungeon=53 maze=3 (1,1) spec:map; dungeon=53(ownership)	true
76393	4	map/Cataclysm/Northmyre/05_Town_of_doubt/3353_76393.map	PVP无名	[9019 15336 72232]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=1/scripted=3/other=0	dungeon=53 maze=3 (2,1) spec:map; dungeon=53(ownership)	true
76395	4	map/Cataclysm/Northmyre/05_Town_of_doubt/3353_76395.map	PVP无名	[8923 9019 10225 109006902]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=2/scripted=3/other=0	dungeon=53 maze=3 (3,2) spec:map; dungeon=53(ownership)	true
76405	4	map/Cataclysm/Northmyre/05_Town_of_doubt/3354_76405.map	PVP无名	[10225 10231 109006902]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=2/scripted=1/other=0	dungeon=53 maze=4 (0,2) spec:map; dungeon=53(ownership)	true
91454	4	map/Cataclysm/Alflaylah/MagmaCave/3246_91454.map	PVP无名	[15336]	object=109006931 -> monster=403 level=45 ref=ActionObject/Map/Cataclysm/Alflaylah/lava_cave/Coffin/LC_Coffin.obj; object=109006931 -> monster=404 level=45 ref=ActionObject/Map/Cataclysm/Alflaylah/lava_cave/Coffin/LC_Coffin.obj	presentation=0/declared=0/scripted=3/other=0	dungeon=34 maze=2 (1,2) spec:map; dungeon=34(ownership)	false
91456	4	map/Cataclysm/Alflaylah/MagmaCave/3246_91456.map	PVP无名	[735 736 737 1056 15336]	object=109006931 -> monster=408 level=46 ref=ActionObject/Map/Cataclysm/Alflaylah/lava_cave/Coffin/LC_Coffin.obj	presentation=0/declared=4/scripted=2/other=0	dungeon=34 maze=2 (0,3) spec:map; dungeon=34(ownership)	false
95148	4	map/OuterGent/OuterGent11.map	PVP无名	[8033 8818 8822 8828 8829]	object=14059 -> monster=56713 level=58 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj	presentation=0/declared=2/scripted=5/other=0	dungeon=80 maze=0 (5,2) spec:boss; dungeon=80(ownership)	false
112003	4	map/dfo/2017/Western/toArden/12093_Normal(2,1).map	PVP无名	[400001 400076 401002]	object=16316 -> monster=112037 level=85 ref=ActionObject/Map/LargusLake/Summon_Time.obj; object=16316 -> monster=112037 level=85 ref=ActionObject/Map/LargusLake/Summon_Time.obj; object=16316 -> monster=112038 level=85 ref=ActionObject/Map/LargusLake/Summon_Time.obj; object=16316 -> monster=112038 level=85 ref=ActionObject/Map/LargusLake/Summon_Time.obj	presentation=0/declared=0/scripted=4/other=0	dungeon=112000 maze=0 (1,0) spec:map; dungeon=112000(ownership)	false
400233	4	map/BloodButterfly/M4874_BloodButterfly1.map	PVP无名	[10014]	object=8938 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8938 -> monster=62015 level=48 ref=ActionObject/Map/BloodButterfly/Trap_2.obj; object=8939 -> monster=62014 level=48 ref=ActionObject/Map/BloodButterfly/Trap_1.obj	presentation=0/declared=0/scripted=3/other=0	dungeon=52 maze=11 (0,3) spec:map; dungeon=52(ownership)	false
400263	4	map/SuspiciousVillage/M3786_(2,5)start.map	PVP无名	[1111 1113 53858]	object=1112 -> monster=56716 level=49 ref=MapObject/Obstacle/ElevatorSummon.obj	presentation=3/declared=0/scripted=1/other=0	dungeon=53 maze=1 (2,5) spec:map; dungeon=53(ownership)	true
400266	4	map/SuspiciousVillage/M3786_(2,1)normal.map	PVP无名	[8923 53850]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=1/scripted=2/other=0	dungeon=53 maze=1 (1,1) spec:map; dungeon=53(ownership)	true
400267	4	map/SuspiciousVillage/M3786_(4,1)normal_1.map	PVP无名	[10031 10225 10226 10227 10229 10230 15336 53851]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=4/scripted=5/other=0	dungeon=53 maze=1 (4,1) spec:map; dungeon=53(ownership)	true
400299	4	map/SuspiciousVillage/M3786_(3,1)normal.map	PVP无名	[10225 15336 53846 53847 53848]	object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj; object=10231 -> monster=61479 level=49 ref=ActionObject/Map/suspicion/mimicbox.obj	presentation=0/declared=2/scripted=4/other=0	dungeon=53 maze=1 (3,1) spec:map; dungeon=53(ownership)	true
